#chrm,start,stop,band,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32
11,88600001,93000000,11q14.3,0.10285835,0.087565789,0.115233468,0.129843985,0.085805921,0.079292398,0.267239035,0.287066986,0.063615561,0.049373206,0.112642857,0.142002392,0.101807623,0.112113158,0.018265664,0.044703947,0.096957422,0.142196881,0.120928655,0.020176692,0.144157895,0.037916053,0.212923077,0.124251462,0.230196007,0.042339252,0.235403509,0.128279096,0.058109474,0.156257177,0.136279176,0.107928571
11,93000001,97400000,11q21,0.068057295,0.089170455,0.072405012,0.122090097,0.076825284,0.052614478,0.242251894,0.202755165,-0.034044466,0.04330062,0.102824675,0.035347107,0.016449843,0.0662125,0.013599567,0.049125,0.075977017,0.123401347,0.080981987,0.003808442,0.021013636,0.007105,0.109671329,0.110143939,0.248316614,0.012930449,0.088527778,0.10265637,0.00623,0.168993027,0.087444269,0.108788961
11,97400001,102300000,11q22.1,0.070324691,0.11035,0.082330769,0.1307,0.085528125,0.080759259,0.240679167,0.172427273,-0.055521739,-0.025809091,0.068878571,0.080859091,0.005082759,0.25249,0.017409524,0.04819375,0.066223596,0.101115556,0.036294815,-0.035428571,0.3657,0.0130895,0.025461538,0.091433333,0.165448276,0.053143373,0.172755556,0.09718169,0.064404,0.148120455,0.116398261,0.15985
11,102300001,103000000,11q22.2,0.068359924,0.088567308,0.09583432,0.158392857,0.028822115,0.117498575,0.212451923,0.144576923,0.033143813,-0.025727273,0.075928571,0.06006993,0.024580902,0.301457692,0.002655678,0.0428125,0.062173725,0.11077151,0.031206838,-0.073505495,0.3657,0.011674615,-0.061579882,0.12274188,0.14269496,0.06818582,0.189512821,0.090704767,0.080344615,0.155446678,0.103463545,0.192989011
11,103000001,110600000,11q22.3,0.004961295,0.047291216,0.018444213,0.044677606,-0.000191723,0.044874875,0.085436937,0.03158231,-0.035748531,-0.041347666,0.075928571,-0.017063882,0.042286114,0.067337838,-0.01837323,0.048628378,-0.018585788,0.034204204,-0.038311111,-0.069888031,-0.0121,-0.039521486,-0.09789605,0.04932012,0.029437092,-0.007880658,0.249351351,0.042715645,0.024478919,0.079618243,0.045670035,-0.005119691
11,110600001,112700000,11q23.1,-0.025841322,-0.019290441,-0.007007541,0.017170168,-0.011658088,0.084318083,0.080969363,-0.043846257,-0.107569054,-0.051899733,0.072317227,0.005278075,-0.002603448,0.005382353,0.008123249,0.06940625,-0.044722736,0.00093573,-0.063562309,-0.090428571,0.080323529,-0.038812647,-0.144461538,0.003,0.028482759,-0.019312367,-0.001411765,0.020979702,-0.03684,0.058155749,0.030549872,-0.014571429
11,112700001,114600000,11q23.2,-0.027442593,-0.03635,-0.026126923,0.014321429,-0.00603125,0.039688889,0.041791667,-0.081090909,-0.119026087,-0.066390909,0.039564286,-0.022281818,-0.092,0,-0.025,0.03275,-0.023868539,0.020282593,-0.057761111,-0.090428571,0,-0.0454955,-0.144461538,0.018335556,0.015186207,-0.005607831,-0.141511111,0.015739789,-0.048888,0.060960227,0.014551304,-0.014571429
11,114600001,121300000,11q23.3,-0.004658082,-0.013106105,-0.064957066,0.000701412,0.06190189,-0.01587037,0.017551357,-0.054883192,-0.099711325,0.006236258,0.042860465,0.012938689,-0.055971131,0.029590698,-0.025242525,-0.021015262,-0.017120591,0.035469854,-0.035336262,-0.03507392,0,-0.002225523,-0.071908766,0.012952713,0.044670008,0.027439689,-0.11521447,0.023348919,0.012313023,0.066524445,0.020782002,-0.023201827
11,121300001,124000000,11q24.1,-0.001289059,-0.073169828,-0.095821397,0.014678571,0.03162931,-0.034816092,-0.019272989,-0.103418495,-0.09783958,0.047390282,-0.020896552,0.001990596,-0.04274673,0.065060345,-0.022034483,0.003403017,-0.017700891,0.053198978,-0.053478161,-0.035428571,0,0.009067759,-0.068952255,0.028117241,0.077404281,0.0084543,-0.09464751,0.019156144,0.016074483,0.056376176,0.013,-0.124970443
11,124000001,127900000,11q24.2,0.005330505,-0.081448636,-0.066814918,0.015222727,-0.010645455,-0.007972391,-0.033081818,-0.058989256,-0.055596838,0.086455372,-0.041214286,-0.03251405,-0.028176803,0.024477273,-0.02592987,-0.058582955,-0.005571399,0.065903569,-0.048332121,-0.059405195,-0.05684,0.013514364,-0.021046154,0.024893333,0.101929154,0.002915225,-0.092777778,0.003836876,0.016580364,0.061097521,0.009066877,-0.141115584
11,127900001,130900000,11q24.3,0.017649773,-0.087392105,-0.038368421,0.026428571,0.012672697,0.032222222,-0.029280702,-0.043313397,-0.033970252,0.117944976,-0.050214286,-0.034454545,-0.007800363,0.153023684,-0.013681704,-0.047766447,0.011641632,0.093079532,-0.036752827,-0.090428571,-0.0638,0.028568421,-0.070846154,0.053276023,0.091595281,0.013903614,-0.092777778,0.015548554,-0.0436,0.062687201,0.032936384,-0.158214286
11,130900001,135086622,11q25,0.015764352,-0.079145313,-0.009208333,0.026428571,-0.002771484,0.028240741,-0.042375,-0.073034091,-0.013586957,0.17115625,-0.05075,-0.026684659,-0.001797414,0.11453125,-0.028107143,0,0.064905899,0.1164375,-0.020516667,-0.090428571,-0.0638,0.031466875,0.007326923,0.089988889,0.059025862,0.000952184,-0.092777778,0.004109155,0.0101825,0.028385653,0.048540761,-0.117366071
12,33200001,35500000,12p11.1,0.128034568,0.0021,0.205666667,0.083535714,0.01084375,0.143777778,0.191208333,0.036545455,0.259086957,0.223909091,-0.035571429,0.244545455,0.049689655,0.23175,0.086619048,0.1000625,0.116134831,0.099325926,0.152762963,0.059214286,0.1992,0.0546,0.264153846,0.138777778,0.266068966,0.192801205,0.106222222,0.117880282,-0.20004,0.093329545,0.168121739,-0.043714286
12,30500001,33200000,12p11.21,0.136381344,0.075402778,0.093098291,0.197138889,0.031607639,0.14795679,0.18874537,0.042888889,0.238543478,0.150219697,0.055801587,0.222684343,0.148465517,0.189791667,0.108206349,0.0274375,0.085669788,0.084973663,0.180006996,0.172690476,0.005866667,0.078566667,0.325769231,0.221985185,0.146863985,0.224153949,0.027358025,0.090788341,-0.149602222,0.127044823,0.183469082,-0.018555556
12,27600001,30500000,12p11.22,0.122065432,0.05606,0.080310256,0.101128571,-0.050684375,0.102,0.078920833,0.074509091,0.052856522,0.097945455,0.080857143,0.112972727,0.132255172,0.04273,0.170847619,0.0948875,0.084297753,0.084836296,0.150905926,0.090828571,0,0.0491175,0.3869,0.200213333,0.167993103,0.192348193,0.100555556,0.085457042,-0.140156,0.120985227,0.164856522,-0.043714286
12,26300001,27600000,12p11.23,0.163675995,0.057883333,0.096641026,0.143511905,0.005458333,0.191218107,0.272555556,0.107868687,0.065357488,0.119085859,0.05031746,0.280545455,0.121827586,0.06355,0.202343915,0.1563125,0.075581773,0.087948148,0.151336626,0.155809524,0,0.077350556,0.509,0.287338272,0.207681992,0.240647256,0.137555556,0.09549061,-0.072013333,0.178613636,0.194330435,-0.009904762
12,21100001,26300000,12p12.1,0.155885108,0.057039844,0.120588141,0.302342634,0.136630859,0.092328704,0.178914063,0.067170455,0.074586957,0.081262784,0.084131696,0.242697443,0.099342672,0.074075,0.139090774,0.129005859,0.09570014,0.077112963,0.179752315,0.197761161,0,0.103258125,0.323478365,0.256310417,0.201885776,0.2123157,0.114038194,0.077954225,0.09254,0.203800071,0.158557065,-0.02146875
12,19800001,21100000,12p12.2,0.074364198,0.053270833,0.050961538,0.323607143,-0.004604167,-0.011888889,0.055652778,0.029992424,0.018985507,0.084530303,0.075392857,0.099530303,0.061034483,0.0347,0.066222222,0.104375,0.069449438,0.049912346,0.144404938,0.184,0,0.048719167,-0.006076923,0.182803704,0.198425287,0.081166667,0.088333333,0.028267606,-0.13638,0.144784091,0.104017391,0
12,14600001,19800000,12p12.3,0.028155176,0.003349038,0.036742604,0.114554945,-0.0751875,0.004242165,0.012902244,0.011325175,0.048471572,-0.034814685,0.06118956,0.02927972,0.033127321,0.031803846,0.024386447,-0.014858173,0.041537597,0.048881197,0.056582051,0.046027473,0,0.019616731,0.028677515,0.120508547,0.031537135,0.025691149,0.03074359,0.01892416,-0.431141538,0.078626748,0.047328428,0.002576923
12,12600001,14600000,12p13.1,0.007074523,-0.006003409,0.074628205,0.115795455,-0.146693182,0.099494949,-0.004333333,0.054254132,0.060588933,-0.014429752,0.072071429,0.02307438,0.018697492,0.075136364,0.020926407,-0.05375,0.035606742,0.059671717,0.057080808,-0.064487013,-0.084118182,0.029251136,0.025293706,0.128718182,-0.040456113,0.003229737,-0.02180303,0.02465493,-0.585872727,0.051796488,0.040200395,0.027262987
12,10000001,12600000,12p13.2,0.051414387,-0.030358173,0.128599606,0.14904739,-0.03182512,0.151382479,0.0290625,0.05434965,0.065510033,0.029897727,0.124678571,0.127372378,0.020560345,0.091844231,0.006675824,-0.052300481,0.029081245,0.093010541,0.085871652,0.040210165,0.005380769,0.079514904,0.20460503,0.24510641,0.084673077,0.053988531,0.009608974,0.045901002,-0.628630769,0.126760052,0.070744983,0.037571429
12,5300001,10000000,12p13.31,0.067686998,-0.014664414,0.176259182,0.160859717,0.026522241,0.167878212,0.103528904,0.099551188,0.067856248,-0.024760852,0.088223938,0.166070844,0.061277105,0.118386036,0.018676963,-0.011079392,0.055712926,0.127025626,0.104339206,0.124160232,0.011027027,0.088554955,0.19370201,0.275117918,0.217537123,0.077734451,0.028711712,0.063947088,-0.685861982,0.179910319,0.099172973,0.04313964
12,3200001,5300000,12p13.32,0.086253241,-0.005165625,0.167342949,0.237444196,0.03471875,0.20749537,0.128346354,0.058289773,0.061445652,0.023423295,0.076772321,0.175758523,0.115741379,0.11125625,0.025333333,0.0384375,0.070850421,0.164876852,0.103010648,0.093973214,0.02110625,0.08984625,0.113235577,0.270216667,0.27575,0.097261672,0,0.09837412,-0.7272575,0.219411222,0.153639674,0.085428571
12,1,3200000,12p13.33,0.104774219,0.031125,0.198545249,0.384894958,0.062893382,0.266358388,0.132654412,0.143270053,0.035395141,0.087926471,0.18944958,0.241871658,0.162420892,0.136013235,0.015886555,0.0384375,0.106002644,0.196796296,0.140396514,0.196361345,0.1082,0.136381912,0.227266968,0.31813268,0.285240365,0.152993444,0,0.111789768,-0.627598824,0.237359291,0.186549616,0.247105042
12,37800001,46000000,12q12,0.066399559,-0.029851786,0.178796703,0.217248724,-0.016325893,0.11889418,0.106653274,0.010295455,0.041642857,0.219657468,-0.059826531,0.119857143,-0.006724138,0.025580357,0.075588435,0.007147321,0.077242376,0.011886508,0.073315873,0.018232143,0.026085714,0.07782,0.094321429,0.04074127,0.221309113,0.135623064,0.130444444,0.0690083,-0.189497143,0.062673295,0.109401553,-0.002576531
12,46000001,48700000,12q13.11,0.018189525,-0.024216667,0.062485625,0.070725108,-0.037401515,0.055750842,0.030184343,0.027636364,-0.007736495,0.074935262,0.010296537,0.012582645,0.049526646,0.004521212,0.104663781,0.024933712,0.046709227,-0.043596857,0.003135578,0.004251082,0,0.030354848,-0.009310023,-0.029008081,0.07131139,0.077338445,0.11630303,0.057148528,-0.163495758,0.02106095,0.036888011,-0.003344156
12,48700001,51100000,12q13.12,0.004691235,-0.013994583,0.035082906,0.034247024,-0.122053646,0.048567284,0.006061111,0.036227273,-0.008177536,0.043772727,0.024659524,-0.017625758,0.050113793,-0.0062625,0.09955,0,0.011318165,-0.049344321,-0.030902716,0.014680952,0.01496,0.013017167,-0.035858974,-0.052838519,0.049382759,0.041026406,0.118759259,0.033023122,-0.158272,-0.011877462,0.009313188,0
12,51100001,54500000,12q13.13,0.02821937,0.0078,0.053215584,0.09060749,-0.110553398,0.084097087,0.00108657,0.050480583,0.014560152,0.056517652,0.136556865,-0.004397617,0.068301306,-0.020892718,0.102591771,0.021961165,0.031973056,-0.03123603,0.007437612,0.04893828,0,0.03447801,-0.010760269,-0.040480259,0.110466689,0.049864429,0.177823085,0.042655887,-0.116423301,-0.004167917,0.01735534,0.159066574
12,54500001,56200000,12q13.2,0.060279981,0.028621569,0.064304173,0.186406162,-0.08623223,0.067769789,0.062683824,0.032675579,0.118148338,0.180496435,0.096152661,-0.014867201,0.058075051,0.165227451,0.125489262,0.041310049,0.058892267,-0.009025563,0.042197967,0.077907563,0.049686275,0.055725196,-0.032076923,-0.033248366,0.193595673,0.08621545,0.161559913,0.073696631,-0.159038431,0.042486631,0.042557033,0.167463585
12,56200001,57700000,12q13.3,0.046522178,0.034754018,0.040864011,0.180466199,-0.082358259,0.061222222,0.045410714,0,0.124629658,0.082358766,0.174420918,0.002131494,0.036788177,0.02956875,0.098261054,0.047125,0.058728933,-0.002421032,0.036106614,0.054734694,0.019392857,0.069750804,-0.044538462,-0.029992857,0.123099138,0.062556368,0.106222222,0.061623491,-0.103501429,0.03978612,0.033209472,0.033549745
12,57700001,62700000,12q14.1,0.04295823,0.007129167,0.027775641,0.20356994,0.006848958,0.034325617,0.01171875,0.003397727,0.07925,0.021956439,0.1555625,-0.011535985,0.049543103,0.017385417,0.07265873,0.047216146,0.01983661,-0.019740741,0.018592284,0.049068452,0.003358333,0.060545833,-0.011208333,-0.006838889,0.068429598,0.042520331,0.147490741,0.054359155,-0.068835,0.053683712,0.018428986,0
12,62700001,64700000,12q14.2,0.07405535,0.026425,0.011752137,0.138607143,0.142726563,-0.006166667,0.015010417,-0.006227273,0.048713768,0,0.162571429,0.065227273,0.050362069,-0.003058333,0.101095238,0.031708333,0.022437266,0.017616667,-0.005490123,0.192017857,0,0.070565,0.016,0.011307407,0.142224138,0.048764056,0.242888889,0.072528169,0.033523333,0.081460227,0.031025362,0
12,64700001,67300000,12q14.3,0.084646561,0.02915,0.033604396,0.176367347,0.101779018,-0.002415344,-0.008684524,0.000850649,0.088860248,0.009642857,0.169479592,0.035613636,0.047721675,0.109928571,0.120377551,0,0.054029695,0.046729101,0.02664127,0.210928571,0,0.077323571,0.007604396,0.057577778,0.177029557,0.069131239,0.242888889,0.057846579,0.070737143,0.089508117,0.044126087,0
12,67300001,71100000,12q15,0.119576367,0.0421125,0.063528388,0.317290816,0.214148438,0.017215608,0.0005,0.046805195,0.142271739,-0.009818182,0.014204082,0.053590909,0.109487685,0.001505357,0.227831633,0.036883929,0.07724679,0.076046825,0.093667725,0.246341837,0,0.129447143,0.094453297,0.039344444,0.143389163,0.10633068,0.242888889,0.112658451,0.090218571,0.101426948,0.051390994,0.138655612
12,71100001,75300000,12q21.1,0.057719177,0.036115,-0.005167521,0.223811905,0.141929167,0,0.058322222,0.016218182,0.07317971,-0.016690909,0.034409524,0.0503,0.028045977,0.0028,0.061044444,0.093225,0.044713858,-0.02646716,0.026025185,0.16332381,0,0.055559,0.024179487,0.026517037,0.160158621,0.086422892,0.080066667,0.094623474,0.06008,0.068640909,0.023452754,0
12,75300001,79900000,12q21.2,-0.014166739,-0.031008824,-0.060446456,0.047523109,0.004209559,-0.018936819,-0.001752451,-0.040909091,0.03916624,-0.035590909,0.006584034,-0.02942246,-0.024839757,0.045620588,-0.021268908,0,-0.031356246,-0.100033115,-0.017281917,-0.012857143,-0.021794118,-0.012811471,-0.034624434,-0.067224837,0.031951318,0.0138618,-0.014888889,0.010683513,-0.044849412,0.022832888,-0.031585678,0.001920168
12,79900001,86300000,12q21.31,-0.027769024,-0.029067045,-0.052473193,0.001404221,-0.038744318,-0.010052189,-0.03599053,-0.055309917,0.073339921,-0.03636157,0.022340909,-0.022043388,-0.023396552,0.065006818,-0.001320346,0,-0.043599591,-0.132913805,-0.016143771,-0.030194805,0,-0.027557727,-0.02965035,-0.105640404,0.008998433,0.002724261,-0.011666667,-0.007013764,-0.115527273,-0.011527893,-0.050918182,0.010957792
12,86300001,88600000,12q21.32,-0.036784127,0.001803571,-0.079285714,0.018479592,0.005553571,-0.01137037,-0.100619048,-0.072590909,0.043664596,-0.052545455,0,0.055941558,0.01329064,0.06195,0.013687075,0,-0.036953451,-0.161492063,7.83E-05,0.011908163,0,-0.043142143,0.062054945,-0.059853968,0.070773399,0.033320998,0.151968254,0.005924547,-0.036217143,-0.034556818,-0.039706832,0.001030612
12,88600001,92200000,12q21.33,-0.047924938,0.000301667,-0.084634188,-0.060428571,-0.02615625,-0.024167901,-0.110791667,-0.06369697,0.016191304,-0.062706061,0,0.033590909,0.013885057,0.098096667,0.006238095,0,-0.071564794,-0.203003951,-0.021937778,0.085142857,0,-0.048526667,0.050615385,-0.058263704,-0.015668966,0.008900803,0.156740741,-0.015370892,-0.049501333,-0.056247727,-0.051547246,-0.006642857
12,92200001,95800000,12q22,-0.046465844,-0.00785,-0.065809402,-0.024069048,-0.035340625,-0.019054321,-0.117258333,-0.081118182,-0.041491304,-0.0917,0,-0.00249697,-0.022742529,0.047523333,-0.011261905,0,-0.054700749,-0.20091284,-0.00823679,0.0939,0,-0.048634667,0.039607692,-0.054996296,-0.020914943,0.011430723,0.146,-0.017490845,-0.061481333,-0.051548485,-0.054868406,0.00657381
12,95800001,101200000,12q23.1,-0.040514982,0.000764189,-0.023773389,-0.040227799,-0.01457348,0.027266266,-0.067149775,-0.063116708,0.010432432,-0.067909091,-0.0115,-0.010742015,0.013888164,0.06185,-0.012119691,0.084859797,-0.064892499,-0.221135135,-0.004527928,0.082212355,-0.012235135,-0.043880946,-0.02924948,-0.041792793,0.001566636,0.006546239,0.092555556,-0.032836506,-0.052220541,-0.067857494,-0.0590604,-0.007196911
12,101200001,103500000,12q23.2,-0.035404067,-0.002098529,-0.000277526,-0.073976891,-0.017875,0.016577342,-0.039894608,-0.046491979,0.029056266,-0.048941176,0,-0.060192513,0.020758621,0.064297059,-0.008820728,0.0411875,-0.058378718,-0.229162527,0.00822963,0.033428571,0,-0.042139706,-0.030855204,-0.041951634,-0.032720081,-0.004990078,-0.006111111,-0.032857084,-0.075209412,-0.045139706,-0.065485934,0.050533613
12,103500001,108600000,12q23.3,-0.027672193,0.040058333,0.022833944,-0.072314626,-0.008732143,0.039282187,-0.00752381,0.006180736,0.025030021,-0.053757576,-0.026681973,-0.05571645,0.023356322,0.064525,-0.057309524,0.0730625,-0.067464419,-0.266583951,0.035947795,0.033428571,-0.050654762,-0.049037619,-0.049807692,-0.026438624,-0.026148604,0.001111302,-0.006111111,-0.038783199,-0.046591429,-0.03440882,-0.078401242,0.078153061
12,108600001,111300000,12q24.11,-0.009718636,0.069891667,0.028117827,-0.070005102,0.00375372,0.041058201,-0.001916667,0.00730303,0.08026294,-0.066818182,-0.029687075,-0.011231602,0.041417077,0.06345,-0.025314059,0.0411875,-0.048957464,-0.258119224,0.06709612,0.041831633,-0.07347381,-0.054026071,-0.054335165,0.001085185,0.021446634,-0.003345525,0.008145503,-0.0249445,-0.006647619,-0.012680736,-0.056903934,0.086081633
12,111300001,111900000,12q24.12,-0.014648457,0.02845,0.028330128,-0.070464286,0.006527344,0.035888889,0.002161458,-0.014369318,0.033423913,-0.062369318,-0.03675,0.000607955,0.039719828,0.06834375,-0.061053571,0.0411875,-0.071685393,-0.267894444,0.053625926,0.033428571,-0.0845,-0.05961125,-0.063384615,-0.012111111,-0.052719828,-0.001912651,0.131583333,-0.017103873,-0.069425,-0.011292614,-0.036482609,0.087928571
12,111900001,113900000,12q24.13,-0.003226876,0.042375,0.020469428,-0.009479396,0.035867788,0.042935897,0.086025641,-0.010314685,0.056250836,-0.066818182,-0.046497253,0.008756993,0.038636605,0.06325,-0.057302198,0.0411875,-0.068898876,-0.263868661,0.058740171,0.033428571,-0.0845,-0.058913077,-0.063384615,-0.023463248,-0.013763926,0.009657322,0.027196581,-0.021487811,-0.045595385,-0.017740822,-0.035525418,0.163445055
12,113900001,116400000,12q24.21,-0.005811111,0.007716667,0.011282051,-0.020839286,0.016260417,0.034506173,0.016375,-0.050818182,0.047391304,-0.066818182,-0.068642857,-0.000545455,0.051241379,0.04695,-0.045142857,0.0411875,-0.080623596,-0.23488642,0.030848148,0.033428571,-0.0845,-0.037990833,-0.063384615,-0.031644444,0.010321839,-0.010686747,0.055222222,-0.022967136,-0.052046667,-0.005535985,-0.031814493,0.071357143
12,116400001,117700000,12q24.22,0.000125253,-0.002184091,0.012501166,-0.013892857,0.044329545,0.035888889,0.008791667,-0.066049587,0.080450593,-0.066818182,-0.074123377,-0.000545455,0.04161442,0.04815,-0.045142857,0.132607955,-0.08288764,-0.205439731,0.041611448,0.033428571,-0.0845,-0.022295455,-0.078923077,-0.022076768,0.051905956,0.00221632,0.055222222,-0.026439181,-0.039992727,0.000253099,-0.00393913,0.071357143
